,date,hour,rate
1070,2019-02-14,14,10
1071,2019-02-14,15,3
1072,2019-02-14,16,10
1073,2019-02-14,17,3
1074,2019-02-14,18,5
1075,2019-02-14,19,0
1076,2019-02-14,20,1
1077,2019-02-14,21,2
1078,2019-02-14,22,4
1079,2019-02-14,23,2
1080,2019-02-15,00,5
1081,2019-02-15,01,4
1082,2019-02-15,02,1
1083,2019-02-15,03,0
1084,2019-02-15,04,0
1085,2019-02-15,05,3
1086,2019-02-15,06,0
1087,2019-02-15,07,11
1088,2019-02-15,08,14
1089,2019-02-15,09,7
1090,2019-02-15,10,0
1091,2019-02-15,11,5
1092,2019-02-15,12,15
1093,2019-02-15,13,5
1094,2019-02-15,14,2
1095,2019-02-15,15,13
1096,2019-02-15,16,10
1097,2019-02-15,17,27
1098,2019-02-15,18,10
1099,2019-02-15,19,1
1100,2019-02-15,20,5
1101,2019-02-15,21,4
1102,2019-02-15,22,5
1103,2019-02-15,23,5
1104,2019-02-16,00,5
1105,2019-02-16,01,1
1106,2019-02-16,02,50
1107,2019-02-16,03,49
1108,2019-02-16,04,0
1109,2019-02-16,05,2
1110,2019-02-16,06,0
1111,2019-02-16,07,2
1112,2019-02-16,08,2
1113,2019-02-16,09,13
1114,2019-02-16,10,5
1115,2019-02-16,11,2
1116,2019-02-16,12,59
1117,2019-02-16,13,4
1118,2019-02-16,14,32
1119,2019-02-16,15,9
1120,2019-02-16,16,10
1121,2019-02-16,17,3
1122,2019-02-16,18,3
1123,2019-02-16,19,10
1124,2019-02-16,20,0
1125,2019-02-16,21,0
1126,2019-02-16,22,14
1127,2019-02-16,23,19
1128,2019-02-17,00,0
1129,2019-02-17,01,1
1130,2019-02-17,02,0
1131,2019-02-17,03,1
1132,2019-02-17,04,2
1133,2019-02-17,05,7
1134,2019-02-17,06,7
1135,2019-02-17,07,8
1136,2019-02-17,08,5
1137,2019-02-17,09,14
1138,2019-02-17,10,32
1139,2019-02-17,11,2
1140,2019-02-17,12,5
1141,2019-02-17,13,15
1142,2019-02-17,14,8
1143,2019-02-17,15,9
1144,2019-02-17,16,7
1145,2019-02-17,17,12
1146,2019-02-17,18,6
1147,2019-02-17,19,3
1148,2019-02-17,20,1
1149,2019-02-17,21,6
1150,2019-02-17,22,15
1151,2019-02-17,23,2
1152,2019-02-18,00,53
1153,2019-02-18,01,9
1154,2019-02-18,02,1
1155,2019-02-18,03,0
1156,2019-02-18,04,0
1157,2019-02-18,05,3
1158,2019-02-18,06,1
1159,2019-02-18,07,1
1160,2019-02-18,08,8
1161,2019-02-18,09,4
1162,2019-02-18,10,9
1163,2019-02-18,11,35
1164,2019-02-18,12,4
1165,2019-02-18,13,5
1166,2019-02-18,14,1
1167,2019-02-18,15,15
1168,2019-02-18,16,19
1169,2019-02-18,17,36
1170,2019-02-18,18,6
1171,2019-02-18,19,2
1172,2019-02-18,20,0
1173,2019-02-18,21,1
1174,2019-02-18,22,4
1175,2019-02-18,23,3
1176,2019-02-19,00,1
1177,2019-02-19,01,18
1178,2019-02-19,02,0
1179,2019-02-19,03,0
1180,2019-02-19,04,0
1181,2019-02-19,05,1
1182,2019-02-19,06,1
1183,2019-02-19,07,1
1184,2019-02-19,08,0
1185,2019-02-19,09,1
1186,2019-02-19,10,0
1187,2019-02-19,11,2
1188,2019-02-19,12,6
1189,2019-02-19,13,24
1190,2019-02-19,14,4
1191,2019-02-19,15,8
1192,2019-02-19,16,10
1193,2019-02-19,17,28
1194,2019-02-19,18,3
1195,2019-02-19,19,2
1196,2019-02-19,20,8
1197,2019-02-19,21,0
1198,2019-02-19,22,11
1199,2019-02-19,23,13
1200,2019-02-20,00,9
1201,2019-02-20,01,4
1202,2019-02-20,02,0
1203,2019-02-20,03,6
1204,2019-02-20,04,2
1205,2019-02-20,05,5
1206,2019-02-20,06,0
1207,2019-02-20,07,9
1208,2019-02-20,08,0
1209,2019-02-20,09,25
1210,2019-02-20,10,44
1211,2019-02-20,11,60
1212,2019-02-20,12,60
1213,2019-02-20,13,41
1214,2019-02-20,14,3
1215,2019-02-20,15,7
1216,2019-02-20,16,20
1217,2019-02-20,17,44
1218,2019-02-20,18,3
1219,2019-02-20,19,3
1220,2019-02-20,20,10
1221,2019-02-20,21,11
1222,2019-02-20,22,3
1223,2019-02-20,23,3
1224,2019-02-21,00,8
1225,2019-02-21,01,4
1226,2019-02-21,02,1
1227,2019-02-21,03,0
1228,2019-02-21,04,0
1229,2019-02-21,05,2
1230,2019-02-21,06,0
1231,2019-02-21,07,2
1232,2019-02-21,08,4
1233,2019-02-21,09,9
1234,2019-02-21,10,1
1235,2019-02-21,11,2
1236,2019-02-21,12,1
1237,2019-02-21,13,0
1238,2019-02-21,14,4
1239,2019-02-21,15,3
1240,2019-02-21,16,6
1241,2019-02-21,17,16
1242,2019-02-21,18,7
1243,2019-02-21,19,0
1244,2019-02-21,20,2
1245,2019-02-21,21,6
1246,2019-02-21,22,8
1247,2019-02-21,23,1
1248,2019-02-22,00,8
1249,2019-02-22,01,60
1250,2019-02-22,02,4
1251,2019-02-22,03,0
1252,2019-02-22,04,2
1253,2019-02-22,05,0
1254,2019-02-22,06,1
1255,2019-02-22,07,8
1256,2019-02-22,08,1
1257,2019-02-22,09,31
1258,2019-02-22,10,0
1259,2019-02-22,11,3
1260,2019-02-22,12,13
1261,2019-02-22,13,3
1262,2019-02-22,14,20
1263,2019-02-22,15,20
1264,2019-02-22,16,16
1265,2019-02-22,17,7
1266,2019-02-22,18,4
1267,2019-02-22,19,3
1268,2019-02-22,20,0
1269,2019-02-22,21,2
1270,2019-02-22,22,39
1271,2019-02-22,23,15
1272,2019-02-23,00,10
1273,2019-02-23,01,0
1274,2019-02-23,02,60
1275,2019-02-23,03,31
1276,2019-02-23,04,1
1277,2019-02-23,05,4
1278,2019-02-23,06,7
1279,2019-02-23,07,21
1280,2019-02-23,08,9
1281,2019-02-23,09,8
1282,2019-02-23,10,20
1283,2019-02-23,11,2
1284,2019-02-23,12,7
1285,2019-02-23,13,10
1286,2019-02-23,14,27
1287,2019-02-23,15,34
1288,2019-02-23,16,60
1289,2019-02-23,17,60
1290,2019-02-23,18,13
1291,2019-02-23,19,5
1292,2019-02-23,20,14
1293,2019-02-23,21,8
1294,2019-02-23,22,8
1295,2019-02-23,23,3
1296,2019-02-24,00,5
1297,2019-02-24,01,4
1298,2019-02-24,02,0
1299,2019-02-24,03,0
1300,2019-02-24,04,2
1301,2019-02-24,05,3
1302,2019-02-24,06,2
1303,2019-02-24,07,31
1304,2019-02-24,08,4
1305,2019-02-24,09,7
1306,2019-02-24,10,1
1307,2019-02-24,11,48
1308,2019-02-24,12,31
1309,2019-02-24,13,14
1310,2019-02-24,14,2
1311,2019-02-24,15,4
1312,2019-02-24,16,20
1313,2019-02-24,17,5
1314,2019-02-24,18,17
1315,2019-02-24,19,0
1316,2019-02-24,20,0
1317,2019-02-24,21,1
1318,2019-02-24,22,20
1319,2019-02-24,23,3
1320,2019-02-25,00,4
1321,2019-02-25,01,2
1322,2019-02-25,02,0
1323,2019-02-25,03,30
1324,2019-02-25,04,47
1325,2019-02-25,05,60
1326,2019-02-25,06,42
1327,2019-02-25,07,0
1328,2019-02-25,08,20
1329,2019-02-25,09,9
1330,2019-02-25,10,0
1331,2019-02-25,11,3
1332,2019-02-25,12,12
1333,2019-02-25,13,5
1334,2019-02-25,14,7
1335,2019-02-25,15,3
1336,2019-02-25,16,0
1337,2019-02-25,17,2
1338,2019-02-25,18,7
1339,2019-02-25,19,0
1340,2019-02-25,20,35
1341,2019-02-25,21,36
1342,2019-02-25,22,5
1343,2019-02-25,23,14
1344,2019-02-26,00,22
1345,2019-02-26,01,8
1346,2019-02-26,02,1
1347,2019-02-26,03,0
1348,2019-02-26,04,0
1349,2019-02-26,05,1
1350,2019-02-26,06,4
1351,2019-02-26,07,0
1352,2019-02-26,08,1
1353,2019-02-26,09,2
1354,2019-02-26,10,5
1355,2019-02-26,11,4
1356,2019-02-26,12,31
1357,2019-02-26,13,60
1358,2019-02-26,14,23
1359,2019-02-26,15,4
1360,2019-02-26,16,11
1361,2019-02-26,17,4
1362,2019-02-26,18,6
1363,2019-02-26,19,4
1364,2019-02-26,20,14
1365,2019-02-26,21,9
1366,2019-02-26,22,18
1367,2019-02-26,23,3
1368,2019-02-27,00,1
1369,2019-02-27,01,0
1370,2019-02-27,02,0
1371,2019-02-27,03,0
1372,2019-02-27,04,11
1373,2019-02-27,05,7
1374,2019-02-27,06,0
1375,2019-02-27,07,1
1376,2019-02-27,08,1
1377,2019-02-27,09,20
1378,2019-02-27,10,3
1379,2019-02-27,11,8
1380,2019-02-27,12,17
1381,2019-02-27,13,7
1382,2019-02-27,14,18
1383,2019-02-27,15,20
1384,2019-02-27,16,8
1385,2019-02-27,17,25
1386,2019-02-27,18,35
1387,2019-02-27,19,20
1388,2019-02-27,20,11
1389,2019-02-27,21,23
1390,2019-02-27,22,9
1391,2019-02-27,23,2
1392,2019-02-28,00,12
1393,2019-02-28,01,17
1394,2019-02-28,02,3
1395,2019-02-28,03,0
1396,2019-02-28,04,0
1397,2019-02-28,05,0
1398,2019-02-28,06,0
1399,2019-02-28,07,18
1400,2019-02-28,08,22
1401,2019-02-28,09,11
1402,2019-02-28,10,3
1403,2019-02-28,11,23
1404,2019-02-28,12,9
1405,2019-02-28,13,7
1406,2019-02-28,14,3
1407,2019-02-28,15,14
1408,2019-02-28,16,0
1409,2019-02-28,17,3
1410,2019-02-28,18,18
1411,2019-02-28,19,10
1412,2019-02-28,20,13
1413,2019-02-28,21,39
1414,2019-02-28,22,2
1415,2019-02-28,23,5
1416,2019-03-01,00,1
1417,2019-03-01,01,0
1418,2019-03-01,02,4
1419,2019-03-01,03,0
1420,2019-03-01,04,0
1421,2019-03-01,05,1
1422,2019-03-01,06,3
1423,2019-03-01,07,1
1424,2019-03-01,08,36
1425,2019-03-01,09,25
1426,2019-03-01,10,7
1427,2019-03-01,11,2
1428,2019-03-01,12,30
1429,2019-03-01,13,52
1430,2019-03-01,14,4
1431,2019-03-01,15,4
1432,2019-03-01,16,36
1433,2019-03-01,17,28
1434,2019-03-01,18,17
1435,2019-03-01,19,6
1436,2019-03-01,20,1
1437,2019-03-01,21,2
1438,2019-03-01,22,5
1439,2019-03-01,23,7
1440,2019-03-02,00,31
1441,2019-03-02,01,5
1442,2019-03-02,02,6
1443,2019-03-02,03,0
1444,2019-03-02,04,0
1445,2019-03-02,05,34
1446,2019-03-02,06,5
1447,2019-03-02,07,2
1448,2019-03-02,08,1
1449,2019-03-02,09,27
1450,2019-03-02,10,15
1451,2019-03-02,11,18
1452,2019-03-02,12,40
1453,2019-03-02,13,5
1454,2019-03-02,14,5
1455,2019-03-02,15,41
1456,2019-03-02,16,4
1457,2019-03-02,17,13
1458,2019-03-02,18,6
1459,2019-03-02,19,3
1460,2019-03-02,20,2
1461,2019-03-02,21,8
1462,2019-03-02,22,2
1463,2019-03-02,23,4
1464,2019-03-03,00,0
1465,2019-03-03,01,3
1466,2019-03-03,02,2
1467,2019-03-03,03,1
1468,2019-03-03,04,0
1469,2019-03-03,05,1
1470,2019-03-03,06,1
1471,2019-03-03,07,5
1472,2019-03-03,08,11
1473,2019-03-03,09,13
1474,2019-03-03,10,22
1475,2019-03-03,11,14
1476,2019-03-03,12,3
1477,2019-03-03,13,5
1478,2019-03-03,14,23
1479,2019-03-03,15,6
1480,2019-03-03,16,32
1481,2019-03-03,17,25
1482,2019-03-03,18,2
1483,2019-03-03,19,3
1484,2019-03-03,20,13
1485,2019-03-03,21,2
1486,2019-03-03,22,4
1487,2019-03-03,23,12
1488,2019-03-04,00,60
1489,2019-03-04,01,49
1490,2019-03-04,02,2
1491,2019-03-04,03,0
1492,2019-03-04,04,29
1493,2019-03-04,05,8
1494,2019-03-04,06,1
1495,2019-03-04,07,4
1496,2019-03-04,08,24
1497,2019-03-04,09,2
1498,2019-03-04,10,2
1499,2019-03-04,11,32
1500,2019-03-04,12,34
1501,2019-03-04,13,26
1502,2019-03-04,14,8
1503,2019-03-04,15,3
1504,2019-03-04,16,7
1505,2019-03-04,17,8
1506,2019-03-04,18,3
1507,2019-03-04,19,1
1508,2019-03-04,20,5
1509,2019-03-04,21,3
1510,2019-03-04,22,6
1511,2019-03-04,23,18
1512,2019-03-05,00,1
1513,2019-03-05,01,14
1514,2019-03-05,02,60
1515,2019-03-05,03,60
1516,2019-03-05,04,3
1517,2019-03-05,05,2
1518,2019-03-05,06,2
1519,2019-03-05,07,3
1520,2019-03-05,08,9
1521,2019-03-05,09,0
1522,2019-03-05,10,3
1523,2019-03-05,11,4
1524,2019-03-05,12,0
1525,2019-03-05,13,1
1526,2019-03-05,14,34
1527,2019-03-05,15,4
1528,2019-03-05,16,22
1529,2019-03-05,17,4
1530,2019-03-05,18,31
1531,2019-03-05,19,0
1532,2019-03-05,20,4
1533,2019-03-05,21,29
1534,2019-03-05,22,5
1535,2019-03-05,23,7
1536,2019-03-06,00,4
1537,2019-03-06,01,32
1538,2019-03-06,02,2
1539,2019-03-06,03,20
1540,2019-03-06,04,60
1541,2019-03-06,05,47
1542,2019-03-06,06,0
1543,2019-03-06,07,7
1544,2019-03-06,08,0
1545,2019-03-06,09,26
1546,2019-03-06,10,50
1547,2019-03-06,11,6
1548,2019-03-06,12,2
1549,2019-03-06,13,13
1550,2019-03-06,14,0
1551,2019-03-06,15,8
1552,2019-03-06,16,14
1553,2019-03-06,17,6
1554,2019-03-06,18,6
1555,2019-03-06,19,43
1556,2019-03-06,20,2
1557,2019-03-06,21,18
1558,2019-03-06,22,2
1559,2019-03-06,23,2
1560,2019-03-07,00,9
1561,2019-03-07,01,0
1562,2019-03-07,02,0
1563,2019-03-07,03,0
1564,2019-03-07,04,0
1565,2019-03-07,05,0
1566,2019-03-07,06,1
1567,2019-03-07,07,3
1568,2019-03-07,08,1
1569,2019-03-07,09,4
1570,2019-03-07,10,3
1571,2019-03-07,11,3
1572,2019-03-07,12,1
1573,2019-03-07,13,0
1574,2019-03-07,14,1
1575,2019-03-07,15,26
1576,2019-03-07,16,3
1577,2019-03-07,17,1
1578,2019-03-07,18,6
1579,2019-03-07,19,10
1580,2019-03-07,20,1
1581,2019-03-07,21,0
1582,2019-03-07,22,6
1583,2019-03-07,23,8
1584,2019-03-08,00,3
1585,2019-03-08,01,42
1586,2019-03-08,02,3
1587,2019-03-08,03,0
1588,2019-03-08,04,6
1589,2019-03-08,05,4
1590,2019-03-08,06,0
1591,2019-03-08,07,16
1592,2019-03-08,08,3
1593,2019-03-08,09,1
1594,2019-03-08,10,7
1595,2019-03-08,11,10
1596,2019-03-08,12,8
1597,2019-03-08,13,31
1598,2019-03-08,14,12
1599,2019-03-08,15,4
1600,2019-03-08,16,8
1601,2019-03-08,17,0
1602,2019-03-08,18,5
1603,2019-03-08,19,2
1604,2019-03-08,20,13
1605,2019-03-08,21,16
1606,2019-03-08,22,3
1607,2019-03-08,23,2
1608,2019-03-09,00,4
1609,2019-03-09,01,0
1610,2019-03-09,02,0
1611,2019-03-09,03,2
1612,2019-03-09,04,5
1613,2019-03-09,05,56
1614,2019-03-09,06,11
1615,2019-03-09,07,8
1616,2019-03-09,08,34
1617,2019-03-09,09,47
1618,2019-03-09,10,43
1619,2019-03-09,11,4
1620,2019-03-09,12,7
1621,2019-03-09,13,27
1622,2019-03-09,14,53
1623,2019-03-09,15,10
1624,2019-03-09,16,20
1625,2019-03-09,17,6
1626,2019-03-09,18,4
1627,2019-03-09,19,5
1628,2019-03-09,20,4
1629,2019-03-09,21,1
1630,2019-03-09,22,4
1631,2019-03-09,23,4
1632,2019-03-10,00,10
1633,2019-03-10,01,20
1634,2019-03-10,02,3
1635,2019-03-10,03,0
1636,2019-03-10,04,0
1637,2019-03-10,05,0
1638,2019-03-10,06,4
1639,2019-03-10,07,4
1640,2019-03-10,08,17
1641,2019-03-10,09,32
1642,2019-03-10,10,1
1643,2019-03-10,11,1
1644,2019-03-10,12,0
1645,2019-03-10,13,11
1646,2019-03-10,14,10
1647,2019-03-10,15,1
1648,2019-03-10,16,2
1649,2019-03-10,17,1
1650,2019-03-10,18,2
1651,2019-03-10,19,0
1652,2019-03-10,20,3
1653,2019-03-10,21,4
1654,2019-03-10,22,6
1655,2019-03-10,23,1
1656,2019-03-11,00,4
1657,2019-03-11,01,1
1658,2019-03-11,02,3
1659,2019-03-11,03,0
1660,2019-03-11,04,0
1661,2019-03-11,05,2
1662,2019-03-11,06,1
1663,2019-03-11,07,1
1664,2019-03-11,08,18
1665,2019-03-11,09,5
1666,2019-03-11,10,8
1667,2019-03-11,11,7
1668,2019-03-11,12,13
1669,2019-03-11,13,5
1670,2019-03-11,14,5
1671,2019-03-11,15,0
1672,2019-03-11,16,1
1673,2019-03-11,17,3
1674,2019-03-11,18,13
1675,2019-03-11,19,12
1676,2019-03-11,20,3
1677,2019-03-11,21,38
1678,2019-03-11,22,7
1679,2019-03-11,23,0
1680,2019-03-12,00,6
1681,2019-03-12,01,4
1682,2019-03-12,02,9
1683,2019-03-12,03,16
1684,2019-03-12,04,56
1685,2019-03-12,05,60
1686,2019-03-12,06,13
1687,2019-03-12,07,0
1688,2019-03-12,08,0
1689,2019-03-12,09,8
1690,2019-03-12,10,8
1691,2019-03-12,11,1
1692,2019-03-12,12,7
1693,2019-03-12,13,29
1694,2019-03-12,14,53
1695,2019-03-12,15,46
1696,2019-03-12,16,29
1697,2019-03-12,17,6
1698,2019-03-12,18,2
1699,2019-03-12,19,1
1700,2019-03-12,20,11
1701,2019-03-12,21,15
1702,2019-03-12,22,20
1703,2019-03-12,23,16
1704,2019-03-13,00,10
1705,2019-03-13,01,8
1706,2019-03-13,02,0
1707,2019-03-13,03,1
1708,2019-03-13,04,1
1709,2019-03-13,05,8
1710,2019-03-13,06,2
1711,2019-03-13,07,10
1712,2019-03-13,08,2
1713,2019-03-13,09,4
1714,2019-03-13,10,11
1715,2019-03-13,11,25
1716,2019-03-13,12,13
1717,2019-03-13,13,50
1718,2019-03-13,14,5
1719,2019-03-13,15,2
1720,2019-03-13,16,54
1721,2019-03-13,17,35
1722,2019-03-13,18,11
1723,2019-03-13,19,8
1724,2019-03-13,20,7
1725,2019-03-13,21,6
1726,2019-03-13,22,5
1727,2019-03-13,23,1
1728,2019-03-14,00,7
1729,2019-03-14,01,1
1730,2019-03-14,02,0
1731,2019-03-14,03,0
1732,2019-03-14,04,4
1733,2019-03-14,05,2
1734,2019-03-14,06,3
1735,2019-03-14,07,4
1736,2019-03-14,08,30
1737,2019-03-14,09,0
1738,2019-03-14,10,4
1739,2019-03-14,11,12
1740,2019-03-14,12,11
1741,2019-03-14,13,3
1742,2019-03-14,14,14
1743,2019-03-14,15,5
1744,2019-03-14,16,19
1745,2019-03-14,17,5
1746,2019-03-14,18,6
1747,2019-03-14,19,0
1748,2019-03-14,20,6
1749,2019-03-14,21,21
1750,2019-03-14,22,24
1751,2019-03-14,23,0
1752,2019-03-15,00,24
1753,2019-03-15,01,1
1754,2019-03-15,02,1
1755,2019-03-15,03,0
1756,2019-03-15,04,0
1757,2019-03-15,05,0
1758,2019-03-15,06,6
1759,2019-03-15,07,14
1760,2019-03-15,08,10
1761,2019-03-15,09,1
1762,2019-03-15,10,0
1763,2019-03-15,11,2
1764,2019-03-15,12,16
1765,2019-03-15,13,37
1766,2019-03-15,14,25
1767,2019-03-15,15,13
1768,2019-03-15,16,10
1769,2019-03-15,17,6
1770,2019-03-15,18,1
1771,2019-03-15,19,4
1772,2019-03-15,20,8
1773,2019-03-15,21,5
1774,2019-03-15,22,4
1775,2019-03-15,23,0
1776,2019-03-16,00,10
1777,2019-03-16,01,1
1778,2019-03-16,02,30
1779,2019-03-16,03,1
1780,2019-03-16,04,1
1781,2019-03-16,05,0
1782,2019-03-16,06,2
1783,2019-03-16,07,16
1784,2019-03-16,08,13
1785,2019-03-16,09,2
1786,2019-03-16,10,12
1787,2019-03-16,11,0
1788,2019-03-16,12,21
1789,2019-03-16,13,35
1790,2019-03-16,14,20
1791,2019-03-16,15,23
1792,2019-03-16,16,18
1793,2019-03-16,17,19
1794,2019-03-16,18,13
1795,2019-03-16,19,41
1796,2019-03-16,20,5
1797,2019-03-16,21,9
1798,2019-03-16,22,16
1799,2019-03-16,23,6
1800,2019-03-17,00,18
1801,2019-03-17,01,1
1802,2019-03-17,02,0
1803,2019-03-17,03,1
1804,2019-03-17,04,4
1805,2019-03-17,05,0
1806,2019-03-17,06,0
1807,2019-03-17,07,2
1808,2019-03-17,08,44
1809,2019-03-17,09,35
1810,2019-03-17,10,12
1811,2019-03-17,11,47
1812,2019-03-17,12,35
1813,2019-03-17,13,2
1814,2019-03-17,14,4
1815,2019-03-17,15,12
1816,2019-03-17,16,15
1817,2019-03-17,17,5
1818,2019-03-17,18,4
1819,2019-03-17,19,5
1820,2019-03-17,20,2
1821,2019-03-17,21,3
1822,2019-03-17,22,5
1823,2019-03-17,23,3
1824,2019-03-18,00,22
1825,2019-03-18,01,48
1826,2019-03-18,02,1
1827,2019-03-18,03,3
1828,2019-03-18,04,2
1829,2019-03-18,05,0
1830,2019-03-18,06,1
1831,2019-03-18,07,2
1832,2019-03-18,08,2
1833,2019-03-18,09,5
1834,2019-03-18,10,22
1835,2019-03-18,11,35
1836,2019-03-18,12,1
1837,2019-03-18,13,24
1838,2019-03-18,14,1
1839,2019-03-18,15,3
1840,2019-03-18,16,13
1841,2019-03-18,17,6
1842,2019-03-18,18,11
1843,2019-03-18,19,1
1844,2019-03-18,20,27
1845,2019-03-18,21,3
1846,2019-03-18,22,2
1847,2019-03-18,23,7
1848,2019-03-19,00,8
1849,2019-03-19,01,1
1850,2019-03-19,02,43
1851,2019-03-19,03,6
1852,2019-03-19,04,0
1853,2019-03-19,05,6
1854,2019-03-19,06,0
1855,2019-03-19,07,1
1856,2019-03-19,08,10
1857,2019-03-19,09,3
1858,2019-03-19,10,3
1859,2019-03-19,11,29
1860,2019-03-19,12,14
1861,2019-03-19,13,16
1862,2019-03-19,14,4
1863,2019-03-19,15,2
1864,2019-03-19,16,14
1865,2019-03-19,17,13
1866,2019-03-19,18,3
1867,2019-03-19,19,4
1868,2019-03-19,20,1
1869,2019-03-19,21,13
1870,2019-03-19,22,7
1871,2019-03-19,23,19
1872,2019-03-20,00,32
1873,2019-03-20,01,6
1874,2019-03-20,02,3
1875,2019-03-20,03,0
1876,2019-03-20,04,1
1877,2019-03-20,05,1
1878,2019-03-20,06,2
1879,2019-03-20,07,1
1880,2019-03-20,08,0
1881,2019-03-20,09,7
1882,2019-03-20,10,9
1883,2019-03-20,11,4
1884,2019-03-20,12,2
1885,2019-03-20,13,1
1886,2019-03-20,14,1
1887,2019-03-20,15,27
1888,2019-03-20,16,8
1889,2019-03-20,17,19
1890,2019-03-20,18,29
1891,2019-03-20,19,0
1892,2019-03-20,20,22
1893,2019-03-20,21,9
1894,2019-03-20,22,17
1895,2019-03-20,23,5
1896,2019-03-21,00,3
1897,2019-03-21,01,1
1898,2019-03-21,02,0
1899,2019-03-21,03,1
1900,2019-03-21,04,0
1901,2019-03-21,05,1
1902,2019-03-21,06,1
1903,2019-03-21,07,9
1904,2019-03-21,08,1
1905,2019-03-21,09,11
1906,2019-03-21,10,0
1907,2019-03-21,11,0
1908,2019-03-21,12,4
1909,2019-03-21,13,4
1910,2019-03-21,14,2
1911,2019-03-21,15,12
1912,2019-03-21,16,6
1913,2019-03-21,17,22
1914,2019-03-21,18,6
1915,2019-03-21,19,10
1916,2019-03-21,20,2
1917,2019-03-21,21,11
1918,2019-03-21,22,5
1919,2019-03-21,23,4
1920,2019-03-22,00,1
1921,2019-03-22,01,2
1922,2019-03-22,02,0
1923,2019-03-22,03,0
1924,2019-03-22,04,0
1925,2019-03-22,05,2
1926,2019-03-22,06,4
1927,2019-03-22,07,0
1928,2019-03-22,08,5
1929,2019-03-22,09,13
1930,2019-03-22,10,12
1931,2019-03-22,11,10
1932,2019-03-22,12,10
1933,2019-03-22,13,6
1934,2019-03-22,14,15
1935,2019-03-22,15,60
1936,2019-03-22,16,39
1937,2019-03-22,17,1
1938,2019-03-22,18,0
1939,2019-03-22,19,3
1940,2019-03-22,20,0
1941,2019-03-22,21,9
1942,2019-03-22,22,8
1943,2019-03-22,23,4
1944,2019-03-23,00,21
1945,2019-03-23,01,21
1946,2019-03-23,02,6
1947,2019-03-23,03,1
1948,2019-03-23,04,0
1949,2019-03-23,05,0
1950,2019-03-23,06,3
1951,2019-03-23,07,0
1952,2019-03-23,08,5
1953,2019-03-23,09,16
1954,2019-03-23,10,38
1955,2019-03-23,11,15
1956,2019-03-23,12,21
1957,2019-03-23,13,19
1958,2019-03-23,14,28
1959,2019-03-23,15,37
1960,2019-03-23,16,11
1961,2019-03-23,17,22
1962,2019-03-23,18,16
1963,2019-03-23,19,13
1964,2019-03-23,20,10
1965,2019-03-23,21,12
1966,2019-03-23,22,10
1967,2019-03-23,23,14
1968,2019-03-24,00,11
1969,2019-03-24,01,7
1970,2019-03-24,02,4
1971,2019-03-24,03,8
1972,2019-03-24,04,9
1973,2019-03-24,05,14
1974,2019-03-24,06,9
1975,2019-03-24,07,8
1976,2019-03-24,08,11
1977,2019-03-24,09,1
1978,2019-03-24,10,1
1979,2019-03-24,11,3
1980,2019-03-24,12,5
1981,2019-03-24,13,21
1982,2019-03-24,14,60
1983,2019-03-24,15,19
1984,2019-03-24,16,8
1985,2019-03-24,17,3
1986,2019-03-24,18,0
1987,2019-03-24,19,5
1988,2019-03-24,20,2
1989,2019-03-24,21,7
1990,2019-03-24,22,7
1991,2019-03-24,23,12
1992,2019-03-25,00,3
1993,2019-03-25,01,39
1994,2019-03-25,02,14
1995,2019-03-25,03,9
1996,2019-03-25,04,11
1997,2019-03-25,05,10
1998,2019-03-25,06,6
1999,2019-03-25,07,13
2000,2019-03-25,08,6
2001,2019-03-25,09,6
2002,2019-03-25,10,2
2003,2019-03-25,11,0
2004,2019-03-25,12,4
2005,2019-03-25,13,21
2006,2019-03-25,14,9
2007,2019-03-25,15,1
2008,2019-03-25,16,1
2009,2019-03-25,17,0
2010,2019-03-25,18,0
2011,2019-03-25,19,7
2012,2019-03-25,20,0
2013,2019-03-25,21,1
2014,2019-03-25,22,3
2015,2019-03-25,23,0
2016,2019-03-26,00,1
2017,2019-03-26,01,5
2018,2019-03-26,02,0
2019,2019-03-26,03,3
2020,2019-03-26,04,0
2021,2019-03-26,05,0
2022,2019-03-26,06,26
2023,2019-03-26,07,1
2024,2019-03-26,08,2
2025,2019-03-26,09,12
2026,2019-03-26,10,19
2027,2019-03-26,11,28
2028,2019-03-26,12,60
2029,2019-03-26,13,4
2030,2019-03-26,14,0
2031,2019-03-26,15,31
2032,2019-03-26,16,13
2033,2019-03-26,17,10
2034,2019-03-26,18,2
2035,2019-03-26,19,4
2036,2019-03-26,20,0
2037,2019-03-26,21,2
2038,2019-03-26,22,6
2039,2019-03-26,23,25
2040,2019-03-27,00,4
2041,2019-03-27,01,9
2042,2019-03-27,02,19
2043,2019-03-27,03,1
2044,2019-03-27,04,10
2045,2019-03-27,05,0
2046,2019-03-27,06,1
2047,2019-03-27,07,5
2048,2019-03-27,08,6
2049,2019-03-27,09,31
2050,2019-03-27,10,59
2051,2019-03-27,11,29
2052,2019-03-27,12,2
2053,2019-03-27,13,18
2054,2019-03-27,14,49
2055,2019-03-27,15,7
2056,2019-03-27,16,12
2057,2019-03-27,17,36
2058,2019-03-27,18,13
2059,2019-03-27,19,1
2060,2019-03-27,20,2
2061,2019-03-27,21,16
2062,2019-03-27,22,7
2063,2019-03-27,23,8
2064,2019-03-28,00,4
2065,2019-03-28,01,7
2066,2019-03-28,02,0
2067,2019-03-28,03,1
2068,2019-03-28,04,0
