,date,month,hour,rate,weekday,min_c,max_c,rain,snow,PM,state
350,2019-01-15,1,14,0.014,화,-7.2,2.6,0,0,140.0,나쁨
351,2019-01-15,1,15,0.026,화,-7.2,2.6,0,0,140.0,나쁨
352,2019-01-15,1,16,0.027,화,-7.2,2.6,0,0,140.0,나쁨
353,2019-01-15,1,17,0.054,화,-7.2,2.6,0,0,140.0,나쁨
354,2019-01-15,1,18,0.033,화,-7.2,2.6,0,0,140.0,나쁨
355,2019-01-15,1,19,0.0,화,-7.2,2.6,0,0,140.0,나쁨
356,2019-01-15,1,20,0.061,화,-7.2,2.6,0,0,140.0,나쁨
357,2019-01-15,1,21,0.023,화,-7.2,2.6,0,0,140.0,나쁨
358,2019-01-15,1,22,0.036,화,-7.2,2.6,0,0,140.0,나쁨
359,2019-01-15,1,23,0.027,화,-7.2,2.6,0,0,140.0,나쁨
360,2019-01-16,1,00,0.033,수,-10.1,-1.1,0,0,47.96,보통
361,2019-01-16,1,01,0.036,수,-10.1,-1.1,0,0,47.96,보통
362,2019-01-16,1,02,0.004,수,-10.1,-1.1,0,0,47.96,보통
363,2019-01-16,1,03,0.015,수,-10.1,-1.1,0,0,47.96,보통
364,2019-01-16,1,04,0.008,수,-10.1,-1.1,0,0,47.96,보통
365,2019-01-16,1,05,0.008,수,-10.1,-1.1,0,0,47.96,보통
366,2019-01-16,1,06,0.0,수,-10.1,-1.1,0,0,47.96,보통
367,2019-01-16,1,07,0.009,수,-10.1,-1.1,0,0,47.96,보통
368,2019-01-16,1,08,0.0,수,-10.1,-1.1,0,0,47.96,보통
369,2019-01-16,1,09,0.062,수,-10.1,-1.1,0,0,47.96,보통
370,2019-01-16,1,10,0.006,수,-10.1,-1.1,0,0,47.96,보통
371,2019-01-16,1,11,0.043,수,-10.1,-1.1,0,0,47.96,보통
372,2019-01-16,1,12,0.0,수,-10.1,-1.1,0,0,47.96,보통
373,2019-01-16,1,13,0.025,수,-10.1,-1.1,0,0,47.96,보통
374,2019-01-16,1,14,0.026,수,-10.1,-1.1,0,0,47.96,보통
375,2019-01-16,1,15,0.038,수,-10.1,-1.1,0,0,47.96,보통
376,2019-01-16,1,16,0.034,수,-10.1,-1.1,0,0,47.96,보통
377,2019-01-16,1,17,0.014,수,-10.1,-1.1,0,0,47.96,보통
378,2019-01-16,1,18,0.052,수,-10.1,-1.1,0,0,47.96,보통
379,2019-01-16,1,19,0.026,수,-10.1,-1.1,0,0,47.96,보통
380,2019-01-16,1,20,0.014,수,-10.1,-1.1,0,0,47.96,보통
381,2019-01-16,1,21,0.013,수,-10.1,-1.1,0,0,47.96,보통
382,2019-01-16,1,22,0.08,수,-10.1,-1.1,0,0,47.96,보통
383,2019-01-16,1,23,0.033,수,-10.1,-1.1,0,0,47.96,보통
384,2019-01-17,1,00,0.0,목,-3.2,4.0,0,0,43.84,보통
385,2019-01-17,1,01,0.012,목,-3.2,4.0,0,0,43.84,보통
386,2019-01-17,1,02,0.006,목,-3.2,4.0,0,0,43.84,보통
387,2019-01-17,1,03,0.039,목,-3.2,4.0,0,0,43.84,보통
388,2019-01-17,1,04,0.039,목,-3.2,4.0,0,0,43.84,보통
389,2019-01-17,1,05,0.0,목,-3.2,4.0,0,0,43.84,보통
390,2019-01-17,1,06,0.014,목,-3.2,4.0,0,0,43.84,보통
391,2019-01-17,1,07,0.005,목,-3.2,4.0,0,0,43.84,보통
392,2019-01-17,1,08,0.007,목,-3.2,4.0,0,0,43.84,보통
393,2019-01-17,1,09,0.012,목,-3.2,4.0,0,0,43.84,보통
394,2019-01-17,1,10,0.0,목,-3.2,4.0,0,0,43.84,보통
395,2019-01-17,1,11,0.017,목,-3.2,4.0,0,0,43.84,보통
396,2019-01-17,1,12,0.0,목,-3.2,4.0,0,0,43.84,보통
397,2019-01-17,1,13,0.051,목,-3.2,4.0,0,0,43.84,보통
398,2019-01-17,1,14,0.033,목,-3.2,4.0,0,0,43.84,보통
399,2019-01-17,1,15,0.041,목,-3.2,4.0,0,0,43.84,보통
400,2019-01-17,1,16,0.047,목,-3.2,4.0,0,0,43.84,보통
401,2019-01-17,1,17,0.051,목,-3.2,4.0,0,0,43.84,보통
402,2019-01-17,1,18,0.027,목,-3.2,4.0,0,0,43.84,보통
403,2019-01-17,1,19,0.007,목,-3.2,4.0,0,0,43.84,보통
404,2019-01-17,1,20,0.0,목,-3.2,4.0,0,0,43.84,보통
405,2019-01-17,1,21,0.0,목,-3.2,4.0,0,0,43.84,보통
406,2019-01-17,1,22,0.036,목,-3.2,4.0,0,0,43.84,보통
407,2019-01-17,1,23,0.012,목,-3.2,4.0,0,0,43.84,보통
408,2019-01-18,1,00,0.035,금,-4.6,6.7,0,0,56.12,보통
409,2019-01-18,1,01,0.043,금,-4.6,6.7,0,0,56.12,보통
410,2019-01-18,1,02,0.0,금,-4.6,6.7,0,0,56.12,보통
411,2019-01-18,1,03,0.0,금,-4.6,6.7,0,0,56.12,보통
412,2019-01-18,1,04,0.0,금,-4.6,6.7,0,0,56.12,보통
413,2019-01-18,1,05,0.0,금,-4.6,6.7,0,0,56.12,보통
414,2019-01-18,1,06,0.0,금,-4.6,6.7,0,0,56.12,보통
415,2019-01-18,1,07,0.004,금,-4.6,6.7,0,0,56.12,보통
416,2019-01-18,1,08,0.003,금,-4.6,6.7,0,0,56.12,보통
417,2019-01-18,1,09,0.0,금,-4.6,6.7,0,0,56.12,보통
418,2019-01-18,1,10,0.008,금,-4.6,6.7,0,0,56.12,보통
419,2019-01-18,1,11,0.014,금,-4.6,6.7,0,0,56.12,보통
420,2019-01-18,1,12,0.024,금,-4.6,6.7,0,0,56.12,보통
421,2019-01-18,1,13,0.029,금,-4.6,6.7,0,0,56.12,보통
422,2019-01-18,1,14,0.015,금,-4.6,6.7,0,0,56.12,보통
423,2019-01-18,1,15,0.028,금,-4.6,6.7,0,0,56.12,보통
424,2019-01-18,1,16,0.02,금,-4.6,6.7,0,0,56.12,보통
425,2019-01-18,1,17,0.014,금,-4.6,6.7,0,0,56.12,보통
426,2019-01-18,1,18,0.01,금,-4.6,6.7,0,0,56.12,보통
427,2019-01-18,1,19,0.009,금,-4.6,6.7,0,0,56.12,보통
428,2019-01-18,1,20,0.007,금,-4.6,6.7,0,0,56.12,보통
429,2019-01-18,1,21,0.021,금,-4.6,6.7,0,0,56.12,보통
430,2019-01-18,1,22,0.072,금,-4.6,6.7,0,0,56.12,보통
431,2019-01-18,1,23,0.056,금,-4.6,6.7,0,0,56.12,보통
432,2019-01-19,1,00,0.023,토,0.0,8.5,0,0,95.44,나쁨
433,2019-01-19,1,01,0.069,토,0.0,8.5,0,0,95.44,나쁨
434,2019-01-19,1,02,0.0,토,0.0,8.5,0,0,95.44,나쁨
435,2019-01-19,1,03,0.013,토,0.0,8.5,0,0,95.44,나쁨
436,2019-01-19,1,04,0.0,토,0.0,8.5,0,0,95.44,나쁨
437,2019-01-19,1,05,0.0,토,0.0,8.5,0,0,95.44,나쁨
438,2019-01-19,1,06,0.0,토,0.0,8.5,0,0,95.44,나쁨
439,2019-01-19,1,07,0.024,토,0.0,8.5,0,0,95.44,나쁨
440,2019-01-19,1,08,0.066,토,0.0,8.5,0,0,95.44,나쁨
441,2019-01-19,1,09,0.018,토,0.0,8.5,0,0,95.44,나쁨
442,2019-01-19,1,10,0.027,토,0.0,8.5,0,0,95.44,나쁨
443,2019-01-19,1,11,0.033,토,0.0,8.5,0,0,95.44,나쁨
444,2019-01-19,1,12,0.015,토,0.0,8.5,0,0,95.44,나쁨
445,2019-01-19,1,13,0.045,토,0.0,8.5,0,0,95.44,나쁨
446,2019-01-19,1,14,0.052,토,0.0,8.5,0,0,95.44,나쁨
447,2019-01-19,1,15,0.014,토,0.0,8.5,0,0,95.44,나쁨
448,2019-01-19,1,16,0.075,토,0.0,8.5,0,0,95.44,나쁨
449,2019-01-19,1,17,0.033,토,0.0,8.5,0,0,95.44,나쁨
450,2019-01-19,1,18,0.025,토,0.0,8.5,0,0,95.44,나쁨
451,2019-01-19,1,19,0.017,토,0.0,8.5,0,0,95.44,나쁨
452,2019-01-19,1,20,0.044,토,0.0,8.5,0,0,95.44,나쁨
453,2019-01-19,1,21,0.022,토,0.0,8.5,0,0,95.44,나쁨
454,2019-01-19,1,22,0.013,토,0.0,8.5,0,0,95.44,나쁨
455,2019-01-19,1,23,0.019,토,0.0,8.5,0,0,95.44,나쁨
456,2019-01-20,1,00,0.0,일,-5.5,4.0,0,0,69.56,보통
457,2019-01-20,1,01,0.0,일,-5.5,4.0,0,0,69.56,보통
458,2019-01-20,1,02,0.038,일,-5.5,4.0,0,0,69.56,보통
459,2019-01-20,1,03,0.0,일,-5.5,4.0,0,0,69.56,보통
460,2019-01-20,1,04,0.02,일,-5.5,4.0,0,0,69.56,보통
461,2019-01-20,1,05,0.007,일,-5.5,4.0,0,0,69.56,보통
462,2019-01-20,1,06,0.009,일,-5.5,4.0,0,0,69.56,보통
463,2019-01-20,1,07,0.019,일,-5.5,4.0,0,0,69.56,보통
464,2019-01-20,1,08,0.028,일,-5.5,4.0,0,0,69.56,보통
465,2019-01-20,1,09,0.0,일,-5.5,4.0,0,0,69.56,보통
466,2019-01-20,1,10,0.028,일,-5.5,4.0,0,0,69.56,보통
467,2019-01-20,1,11,0.01,일,-5.5,4.0,0,0,69.56,보통
468,2019-01-20,1,12,0.024,일,-5.5,4.0,0,0,69.56,보통
469,2019-01-20,1,13,0.013,일,-5.5,4.0,0,0,69.56,보통
470,2019-01-20,1,14,0.006,일,-5.5,4.0,0,0,69.56,보통
471,2019-01-20,1,15,0.019,일,-5.5,4.0,0,0,69.56,보통
472,2019-01-20,1,16,0.024,일,-5.5,4.0,0,0,69.56,보통
473,2019-01-20,1,17,0.051,일,-5.5,4.0,0,0,69.56,보통
474,2019-01-20,1,18,0.007,일,-5.5,4.0,0,0,69.56,보통
475,2019-01-20,1,19,0.01,일,-5.5,4.0,0,0,69.56,보통
476,2019-01-20,1,20,0.028,일,-5.5,4.0,0,0,69.56,보통
477,2019-01-20,1,21,0.02,일,-5.5,4.0,0,0,69.56,보통
478,2019-01-20,1,22,0.026,일,-5.5,4.0,0,0,69.56,보통
479,2019-01-20,1,23,0.038,일,-5.5,4.0,0,0,69.56,보통
480,2019-01-21,1,00,0.014,월,-6.7,4.2,0,0,43.36,보통
481,2019-01-21,1,01,0.0,월,-6.7,4.2,0,0,43.36,보통
482,2019-01-21,1,02,0.015,월,-6.7,4.2,0,0,43.36,보통
483,2019-01-21,1,03,0.015,월,-6.7,4.2,0,0,43.36,보통
484,2019-01-21,1,04,0.0,월,-6.7,4.2,0,0,43.36,보통
485,2019-01-21,1,05,0.0,월,-6.7,4.2,0,0,43.36,보통
486,2019-01-21,1,06,0.0,월,-6.7,4.2,0,0,43.36,보통
487,2019-01-21,1,07,0.0,월,-6.7,4.2,0,0,43.36,보통
488,2019-01-21,1,08,0.013,월,-6.7,4.2,0,0,43.36,보통
489,2019-01-21,1,09,0.031,월,-6.7,4.2,0,0,43.36,보통
490,2019-01-21,1,10,0.013,월,-6.7,4.2,0,0,43.36,보통
491,2019-01-21,1,11,0.036,월,-6.7,4.2,0,0,43.36,보통
492,2019-01-21,1,12,0.01,월,-6.7,4.2,0,0,43.36,보통
493,2019-01-21,1,13,0.016,월,-6.7,4.2,0,0,43.36,보통
494,2019-01-21,1,14,0.069,월,-6.7,4.2,0,0,43.36,보통
495,2019-01-21,1,15,0.057,월,-6.7,4.2,0,0,43.36,보통
496,2019-01-21,1,16,0.037,월,-6.7,4.2,0,0,43.36,보통
497,2019-01-21,1,17,0.022,월,-6.7,4.2,0,0,43.36,보통
498,2019-01-21,1,18,0.088,월,-6.7,4.2,0,0,43.36,보통
499,2019-01-21,1,19,0.088,월,-6.7,4.2,0,0,43.36,보통
500,2019-01-21,1,20,0.05,월,-6.7,4.2,0,0,43.36,보통
501,2019-01-21,1,21,0.0,월,-6.7,4.2,0,0,43.36,보통
502,2019-01-21,1,22,0.014,월,-6.7,4.2,0,0,43.36,보통
503,2019-01-21,1,23,0.032,월,-6.7,4.2,0,0,43.36,보통
504,2019-01-22,1,00,0.023,화,-3.3,7.1,0,0,65.56,보통
505,2019-01-22,1,01,0.039,화,-3.3,7.1,0,0,65.56,보통
506,2019-01-22,1,02,0.0,화,-3.3,7.1,0,0,65.56,보통
507,2019-01-22,1,03,0.0,화,-3.3,7.1,0,0,65.56,보통
508,2019-01-22,1,04,0.0,화,-3.3,7.1,0,0,65.56,보통
509,2019-01-22,1,05,0.0,화,-3.3,7.1,0,0,65.56,보통
510,2019-01-22,1,06,0.025,화,-3.3,7.1,0,0,65.56,보통
511,2019-01-22,1,07,0.015,화,-3.3,7.1,0,0,65.56,보통
512,2019-01-22,1,08,0.009,화,-3.3,7.1,0,0,65.56,보통
513,2019-01-22,1,09,0.039,화,-3.3,7.1,0,0,65.56,보통
514,2019-01-22,1,10,0.008,화,-3.3,7.1,0,0,65.56,보통
515,2019-01-22,1,11,0.015,화,-3.3,7.1,0,0,65.56,보통
516,2019-01-22,1,12,0.0,화,-3.3,7.1,0,0,65.56,보통
517,2019-01-22,1,13,0.0,화,-3.3,7.1,0,0,65.56,보통
518,2019-01-22,1,14,0.011,화,-3.3,7.1,0,0,65.56,보통
519,2019-01-22,1,15,0.015,화,-3.3,7.1,0,0,65.56,보통
520,2019-01-22,1,16,0.033,화,-3.3,7.1,0,0,65.56,보통
521,2019-01-22,1,17,0.049,화,-3.3,7.1,0,0,65.56,보통
522,2019-01-22,1,18,0.028,화,-3.3,7.1,0,0,65.56,보통
523,2019-01-22,1,19,0.015,화,-3.3,7.1,0,0,65.56,보통
524,2019-01-22,1,20,0.015,화,-3.3,7.1,0,0,65.56,보통
525,2019-01-22,1,21,0.027,화,-3.3,7.1,0,0,65.56,보통
526,2019-01-22,1,22,0.035,화,-3.3,7.1,0,0,65.56,보통
527,2019-01-22,1,23,0.012,화,-3.3,7.1,0,0,65.56,보통
528,2019-01-23,1,00,0.024,수,-0.8,7.0,0,0,77.36,보통
529,2019-01-23,1,01,0.033,수,-0.8,7.0,0,0,77.36,보통
530,2019-01-23,1,02,0.0,수,-0.8,7.0,0,0,77.36,보통
531,2019-01-23,1,03,0.0,수,-0.8,7.0,0,0,77.36,보통
532,2019-01-23,1,04,0.0,수,-0.8,7.0,0,0,77.36,보통
533,2019-01-23,1,05,0.025,수,-0.8,7.0,0,0,77.36,보통
534,2019-01-23,1,06,0.037,수,-0.8,7.0,0,0,77.36,보통
535,2019-01-23,1,07,0.037,수,-0.8,7.0,0,0,77.36,보통
536,2019-01-23,1,08,0.0,수,-0.8,7.0,0,0,77.36,보통
537,2019-01-23,1,09,0.004,수,-0.8,7.0,0,0,77.36,보통
538,2019-01-23,1,10,0.009,수,-0.8,7.0,0,0,77.36,보통
539,2019-01-23,1,11,0.015,수,-0.8,7.0,0,0,77.36,보통
540,2019-01-23,1,12,0.0,수,-0.8,7.0,0,0,77.36,보통
541,2019-01-23,1,13,0.016,수,-0.8,7.0,0,0,77.36,보통
542,2019-01-23,1,14,0.0,수,-0.8,7.0,0,0,77.36,보통
543,2019-01-23,1,15,0.0,수,-0.8,7.0,0,0,77.36,보통
544,2019-01-23,1,16,0.028,수,-0.8,7.0,0,0,77.36,보통
545,2019-01-23,1,17,0.031,수,-0.8,7.0,0,0,77.36,보통
546,2019-01-23,1,18,0.051,수,-0.8,7.0,0,0,77.36,보통
547,2019-01-23,1,19,0.04,수,-0.8,7.0,0,0,77.36,보통
548,2019-01-23,1,20,0.015,수,-0.8,7.0,0,0,77.36,보통
549,2019-01-23,1,21,0.015,수,-0.8,7.0,0,0,77.36,보통
550,2019-01-23,1,22,0.032,수,-0.8,7.0,0,0,77.36,보통
551,2019-01-23,1,23,0.013,수,-0.8,7.0,0,0,77.36,보통
552,2019-01-24,1,00,0.033,목,-4.6,6.5,0,0,42.08,보통
553,2019-01-24,1,01,0.0,목,-4.6,6.5,0,0,42.08,보통
554,2019-01-24,1,02,0.005,목,-4.6,6.5,0,0,42.08,보통
555,2019-01-24,1,03,0.018,목,-4.6,6.5,0,0,42.08,보통
556,2019-01-24,1,04,0.0,목,-4.6,6.5,0,0,42.08,보통
557,2019-01-24,1,05,0.029,목,-4.6,6.5,0,0,42.08,보통
558,2019-01-24,1,06,0.012,목,-4.6,6.5,0,0,42.08,보통
559,2019-01-24,1,07,0.049,목,-4.6,6.5,0,0,42.08,보통
560,2019-01-24,1,08,0.026,목,-4.6,6.5,0,0,42.08,보통
561,2019-01-24,1,09,0.0,목,-4.6,6.5,0,0,42.08,보통
562,2019-01-24,1,10,0.042,목,-4.6,6.5,0,0,42.08,보통
563,2019-01-24,1,11,0.032,목,-4.6,6.5,0,0,42.08,보통
564,2019-01-24,1,12,0.037,목,-4.6,6.5,0,0,42.08,보통
565,2019-01-24,1,13,0.01,목,-4.6,6.5,0,0,42.08,보통
566,2019-01-24,1,14,0.015,목,-4.6,6.5,0,0,42.08,보통
567,2019-01-24,1,15,0.025,목,-4.6,6.5,0,0,42.08,보통
568,2019-01-24,1,16,0.027,목,-4.6,6.5,0,0,42.08,보통
569,2019-01-24,1,17,0.023,목,-4.6,6.5,0,0,42.08,보통
570,2019-01-24,1,18,0.015,목,-4.6,6.5,0,0,42.08,보통
571,2019-01-24,1,19,0.0,목,-4.6,6.5,0,0,42.08,보통
572,2019-01-24,1,20,0.041,목,-4.6,6.5,0,0,42.08,보통
573,2019-01-24,1,21,0.013,목,-4.6,6.5,0,0,42.08,보통
574,2019-01-24,1,22,0.016,목,-4.6,6.5,0,0,42.08,보통
575,2019-01-24,1,23,0.004,목,-4.6,6.5,0,0,42.08,보통
576,2019-01-25,1,00,0.028,금,-3.8,2.6,0,0,47.28,보통
577,2019-01-25,1,01,0.043,금,-3.8,2.6,0,0,47.28,보통
578,2019-01-25,1,02,0.034,금,-3.8,2.6,0,0,47.28,보통
579,2019-01-25,1,03,0.0,금,-3.8,2.6,0,0,47.28,보통
580,2019-01-25,1,04,0.0,금,-3.8,2.6,0,0,47.28,보통
581,2019-01-25,1,05,0.037,금,-3.8,2.6,0,0,47.28,보통
582,2019-01-25,1,06,0.015,금,-3.8,2.6,0,0,47.28,보통
583,2019-01-25,1,07,0.0,금,-3.8,2.6,0,0,47.28,보통
584,2019-01-25,1,08,0.011,금,-3.8,2.6,0,0,47.28,보통
585,2019-01-25,1,09,0.007,금,-3.8,2.6,0,0,47.28,보통
586,2019-01-25,1,10,0.094,금,-3.8,2.6,0,0,47.28,보통
587,2019-01-25,1,11,0.019,금,-3.8,2.6,0,0,47.28,보통
588,2019-01-25,1,12,0.004,금,-3.8,2.6,0,0,47.28,보통
589,2019-01-25,1,13,0.0,금,-3.8,2.6,0,0,47.28,보통
590,2019-01-25,1,14,0.021,금,-3.8,2.6,0,0,47.28,보통
591,2019-01-25,1,15,0.03,금,-3.8,2.6,0,0,47.28,보통
592,2019-01-25,1,16,0.061,금,-3.8,2.6,0,0,47.28,보통
593,2019-01-25,1,17,0.028,금,-3.8,2.6,0,0,47.28,보통
594,2019-01-25,1,18,0.029,금,-3.8,2.6,0,0,47.28,보통
595,2019-01-25,1,19,0.024,금,-3.8,2.6,0,0,47.28,보통
596,2019-01-25,1,20,0.063,금,-3.8,2.6,0,0,47.28,보통
597,2019-01-25,1,21,0.012,금,-3.8,2.6,0,0,47.28,보통
598,2019-01-25,1,22,0.012,금,-3.8,2.6,0,0,47.28,보통
599,2019-01-25,1,23,0.016,금,-3.8,2.6,0,0,47.28,보통
600,2019-01-26,1,00,0.015,토,-6.5,2.4,0,0,42.24,보통
601,2019-01-26,1,01,0.0,토,-6.5,2.4,0,0,42.24,보통
602,2019-01-26,1,02,0.051,토,-6.5,2.4,0,0,42.24,보통
603,2019-01-26,1,03,0.04,토,-6.5,2.4,0,0,42.24,보통
604,2019-01-26,1,04,0.0,토,-6.5,2.4,0,0,42.24,보통
605,2019-01-26,1,05,0.024,토,-6.5,2.4,0,0,42.24,보통
606,2019-01-26,1,06,0.024,토,-6.5,2.4,0,0,42.24,보통
607,2019-01-26,1,07,0.0,토,-6.5,2.4,0,0,42.24,보통
608,2019-01-26,1,08,0.006,토,-6.5,2.4,0,0,42.24,보통
609,2019-01-26,1,09,0.014,토,-6.5,2.4,0,0,42.24,보통
610,2019-01-26,1,10,0.018,토,-6.5,2.4,0,0,42.24,보통
611,2019-01-26,1,11,0.009,토,-6.5,2.4,0,0,42.24,보통
612,2019-01-26,1,12,0.0,토,-6.5,2.4,0,0,42.24,보통
613,2019-01-26,1,13,0.018,토,-6.5,2.4,0,0,42.24,보통
614,2019-01-26,1,14,0.008,토,-6.5,2.4,0,0,42.24,보통
615,2019-01-26,1,15,0.033,토,-6.5,2.4,0,0,42.24,보통
616,2019-01-26,1,16,0.069,토,-6.5,2.4,0,0,42.24,보통
617,2019-01-26,1,17,0.04,토,-6.5,2.4,0,0,42.24,보통
618,2019-01-26,1,18,0.018,토,-6.5,2.4,0,0,42.24,보통
619,2019-01-26,1,19,0.028,토,-6.5,2.4,0,0,42.24,보통
620,2019-01-26,1,20,0.027,토,-6.5,2.4,0,0,42.24,보통
621,2019-01-26,1,21,0.024,토,-6.5,2.4,0,0,42.24,보통
622,2019-01-26,1,22,0.081,토,-6.5,2.4,0,0,42.24,보통
623,2019-01-26,1,23,0.0,토,-6.5,2.4,0,0,42.24,보통
624,2019-01-27,1,00,0.015,일,-6.6,5.1,0,0,37.6,보통
625,2019-01-27,1,01,0.008,일,-6.6,5.1,0,0,37.6,보통
626,2019-01-27,1,02,0.006,일,-6.6,5.1,0,0,37.6,보통
627,2019-01-27,1,03,0.013,일,-6.6,5.1,0,0,37.6,보통
628,2019-01-27,1,04,0.0,일,-6.6,5.1,0,0,37.6,보통
629,2019-01-27,1,05,0.0,일,-6.6,5.1,0,0,37.6,보통
630,2019-01-27,1,06,0.008,일,-6.6,5.1,0,0,37.6,보통
631,2019-01-27,1,07,0.0,일,-6.6,5.1,0,0,37.6,보통
632,2019-01-27,1,08,0.022,일,-6.6,5.1,0,0,37.6,보통
633,2019-01-27,1,09,0.008,일,-6.6,5.1,0,0,37.6,보통
634,2019-01-27,1,10,0.017,일,-6.6,5.1,0,0,37.6,보통
635,2019-01-27,1,11,0.039,일,-6.6,5.1,0,0,37.6,보통
636,2019-01-27,1,12,0.029,일,-6.6,5.1,0,0,37.6,보통
637,2019-01-27,1,13,0.022,일,-6.6,5.1,0,0,37.6,보통
638,2019-01-27,1,14,0.018,일,-6.6,5.1,0,0,37.6,보통
639,2019-01-27,1,15,0.027,일,-6.6,5.1,0,0,37.6,보통
640,2019-01-27,1,16,0.015,일,-6.6,5.1,0,0,37.6,보통
641,2019-01-27,1,17,0.02,일,-6.6,5.1,0,0,37.6,보통
642,2019-01-27,1,18,0.035,일,-6.6,5.1,0,0,37.6,보통
643,2019-01-27,1,19,0.04,일,-6.6,5.1,0,0,37.6,보통
644,2019-01-27,1,20,0.012,일,-6.6,5.1,0,0,37.6,보통
645,2019-01-27,1,21,0.032,일,-6.6,5.1,0,0,37.6,보통
646,2019-01-27,1,22,0.039,일,-6.6,5.1,0,0,37.6,보통
647,2019-01-27,1,23,0.013,일,-6.6,5.1,0,0,37.6,보통
648,2019-01-28,1,00,0.0,월,-2.4,4.5,0,0,85.76,나쁨
649,2019-01-28,1,01,0.011,월,-2.4,4.5,0,0,85.76,나쁨
650,2019-01-28,1,02,0.0,월,-2.4,4.5,0,0,85.76,나쁨
651,2019-01-28,1,03,0.0,월,-2.4,4.5,0,0,85.76,나쁨
652,2019-01-28,1,04,0.014,월,-2.4,4.5,0,0,85.76,나쁨
653,2019-01-28,1,05,0.008,월,-2.4,4.5,0,0,85.76,나쁨
654,2019-01-28,1,06,0.027,월,-2.4,4.5,0,0,85.76,나쁨
655,2019-01-28,1,07,0.049,월,-2.4,4.5,0,0,85.76,나쁨
656,2019-01-28,1,08,0.024,월,-2.4,4.5,0,0,85.76,나쁨
657,2019-01-28,1,09,0.01,월,-2.4,4.5,0,0,85.76,나쁨
658,2019-01-28,1,10,0.0,월,-2.4,4.5,0,0,85.76,나쁨
659,2019-01-28,1,11,0.008,월,-2.4,4.5,0,0,85.76,나쁨
660,2019-01-28,1,12,0.027,월,-2.4,4.5,0,0,85.76,나쁨
661,2019-01-28,1,13,0.002,월,-2.4,4.5,0,0,85.76,나쁨
662,2019-01-28,1,14,0.011,월,-2.4,4.5,0,0,85.76,나쁨
663,2019-01-28,1,15,0.033,월,-2.4,4.5,0,0,85.76,나쁨
664,2019-01-28,1,16,0.038,월,-2.4,4.5,0,0,85.76,나쁨
665,2019-01-28,1,17,0.048,월,-2.4,4.5,0,0,85.76,나쁨
666,2019-01-28,1,18,0.014,월,-2.4,4.5,0,0,85.76,나쁨
667,2019-01-28,1,19,0.014,월,-2.4,4.5,0,0,85.76,나쁨
668,2019-01-28,1,20,0.012,월,-2.4,4.5,0,0,85.76,나쁨
669,2019-01-28,1,21,0.04,월,-2.4,4.5,0,0,85.76,나쁨
670,2019-01-28,1,22,0.036,월,-2.4,4.5,0,0,85.76,나쁨
671,2019-01-28,1,23,0.061,월,-2.4,4.5,0,0,85.76,나쁨
672,2019-01-29,1,00,0.02,화,-5.6,7.0,0,0,68.76,보통
673,2019-01-29,1,01,0.014,화,-5.6,7.0,0,0,68.76,보통
674,2019-01-29,1,02,0.0,화,-5.6,7.0,0,0,68.76,보통
675,2019-01-29,1,03,0.0,화,-5.6,7.0,0,0,68.76,보통
676,2019-01-29,1,04,0.036,화,-5.6,7.0,0,0,68.76,보통
677,2019-01-29,1,05,0.009,화,-5.6,7.0,0,0,68.76,보통
678,2019-01-29,1,06,0.005,화,-5.6,7.0,0,0,68.76,보통
679,2019-01-29,1,07,0.028,화,-5.6,7.0,0,0,68.76,보통
680,2019-01-29,1,08,0.046,화,-5.6,7.0,0,0,68.76,보통
681,2019-01-29,1,09,0.018,화,-5.6,7.0,0,0,68.76,보통
682,2019-01-29,1,10,0.011,화,-5.6,7.0,0,0,68.76,보통
683,2019-01-29,1,11,0.021,화,-5.6,7.0,0,0,68.76,보통
684,2019-01-29,1,12,0.009,화,-5.6,7.0,0,0,68.76,보통
685,2019-01-29,1,13,0.0,화,-5.6,7.0,0,0,68.76,보통
686,2019-01-29,1,14,0.036,화,-5.6,7.0,0,0,68.76,보통
687,2019-01-29,1,15,0.022,화,-5.6,7.0,0,0,68.76,보통
688,2019-01-29,1,16,0.016,화,-5.6,7.0,0,0,68.76,보통
689,2019-01-29,1,17,0.014,화,-5.6,7.0,0,0,68.76,보통
690,2019-01-29,1,18,0.027,화,-5.6,7.0,0,0,68.76,보통
691,2019-01-29,1,19,0.008,화,-5.6,7.0,0,0,68.76,보통
692,2019-01-29,1,20,0.037,화,-5.6,7.0,0,0,68.76,보통
693,2019-01-29,1,21,0.045,화,-5.6,7.0,0,0,68.76,보통
694,2019-01-29,1,22,0.027,화,-5.6,7.0,0,0,68.76,보통
695,2019-01-29,1,23,0.0,화,-5.6,7.0,0,0,68.76,보통
696,2019-01-30,1,00,0.021,수,-2.8,6.6,0,0,63.32,보통
697,2019-01-30,1,01,0.034,수,-2.8,6.6,0,0,63.32,보통
698,2019-01-30,1,02,0.041,수,-2.8,6.6,0,0,63.32,보통
699,2019-01-30,1,03,0.0,수,-2.8,6.6,0,0,63.32,보통
700,2019-01-30,1,04,0.0,수,-2.8,6.6,0,0,63.32,보통
701,2019-01-30,1,05,0.0,수,-2.8,6.6,0,0,63.32,보통
702,2019-01-30,1,06,0.0,수,-2.8,6.6,0,0,63.32,보통
703,2019-01-30,1,07,0.003,수,-2.8,6.6,0,0,63.32,보통
704,2019-01-30,1,08,0.0,수,-2.8,6.6,0,0,63.32,보통
