,방송일시,hour,ampm,마더코드,상품코드,상품명,상품군,판매단가,노출시간,취급액,판매개수
218,2019-01-08,17,PM,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,59900,60.0,113015000.0,1887.0
219,2019-01-08,6,AM,100267,200883,스칼프솔루션 트리트먼트 패키지,이미용,50900,60.0,30450000.0,599.0
220,2019-01-08,18,PM,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,60.0,28451000.0,170.0
221,2019-01-08,18,PM,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000,60.0,8461000.0,54.0
222,2019-01-08,18,PM,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,158000,60.0,68159000.0,432.0
223,2019-01-08,18,PM,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000,60.0,21897000.0,148.0
224,2019-01-08,7,AM,100761,202216,마담팰리스 웜기모 롱베스트 3종세트,의류,39900,60.0,45527000.0,1142.0
225,2019-01-08,19,PM,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,89000,60.0,74475000.0,837.0
226,2019-01-08,19,PM,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,89000,60.0,11546000.0,130.0
227,2019-01-08,19,PM,100610,201865,푸마 NEW 트렁크 패키지,속옷,89000,60.0,7917000.0,89.0
228,2019-01-08,8,AM,100445,202281,쿠미투니카 하이서포트 심리스  란쥬&팬티,속옷,79900,60.0,63618000.0,797.0
229,2019-01-08,20,PM,100322,201479,국내산 손질갑오징어 8팩,농수축,49900,60.0,215465000.0,4318.0
230,2019-01-08,9,AM,100774,202261,엘렌실라 달팽이크림(콜라겐5+팩트3),이미용,79000,60.0,77593000.0,983.0
231,2019-01-08,21,PM,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000,60.0,27957000.0,20.0
232,2019-01-08,21,PM,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000,60.0,67035000.0,32.0
233,2019-01-08,21,PM,100148,200451,무이자 LG 울트라HD TV 70UK7400KNA,가전,2990000,60.0,14548000.0,5.0
234,2019-01-08,21,PM,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,60.0,6354000.0,5.0
235,2019-01-08,21,PM,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000,60.0,78067000.0,42.0
236,2019-01-08,21,PM,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,2700000,60.0,13093000.0,5.0
237,2019-01-08,10,AM,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000,60.0,59804000.0,275.0
238,2019-01-08,10,AM,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000,60.0,16410000.0,79.0
239,2019-01-08,10,AM,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000,60.0,17041000.0,87.0
240,2019-01-08,10,AM,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000,60.0,56313000.0,271.0
241,2019-01-08,22,PM,100049,202044,마리노블 밍크 롱코트,의류,499000,60.0,87668000.0,176.0
242,2019-01-08,11,AM,100305,200988,오모떼 프런트후크 데오브라 시즌2,속옷,59000,60.0,102850000.0,1744.0
243,2019-01-08,23,PM,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900,60.0,94711000.0,1186.0
244,2019-01-08,0,AM,100251,200842,K-SWISS 남성기모티셔츠 5종,의류,69000,60.0,51587000.0,748.0
245,2019-01-08,0,AM,100251,200855,K-SWISS 여성기모티셔츠 5종,의류,69000,60.0,22376000.0,325.0
246,2019-01-08,12,PM,100844,202491,하늘내린 용대리황태10미,농수축,32900,60.0,108199000.0,3289.0
247,2019-01-09,1,AM,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,139000,57.1,19855000.0,143.0
248,2019-01-09,1,AM,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,129000,57.1,30011000.0,233.0
249,2019-01-09,13,PM,100740,202171,농협안심벌꿀 4병,농수축,59900,60.0,91804000.0,1533.0
250,2019-01-09,14,PM,100844,202491,하늘내린 용대리황태10미,농수축,32900,60.0,109771000.0,3337.0
251,2019-01-09,15,PM,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,60.0,108760000.0,991.0
252,2019-01-09,16,PM,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900,60.0,149686000.0,2499.0
253,2019-01-09,17,PM,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,60.0,145623000.0,2388.0
254,2019-01-09,6,AM,100816,202404,보코 리버시블 무스탕,의류,79000,60.0,29368000.0,372.0
255,2019-01-09,18,PM,100253,200864,안동간고등어 20팩,농수축,30900,60.0,122270000.0,3957.0
256,2019-01-09,7,AM,100315,201002,(직매입) 종근당건강 아이클리어 루테인,건강기능,69000,60.0,61274000.0,889.0
257,2019-01-09,19,PM,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,60.0,70050000.0,144.0
258,2019-01-09,19,PM,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,60.0,81066000.0,185.0
259,2019-01-09,8,AM,100194,200650,레이프릴 더블엑스 매직니퍼팬티(FW리뉴얼),속옷,39000,60.0,57947000.0,1486.0
260,2019-01-09,20,PM,100501,201514,노비타 스마트 비데,생활용품,189000,60.0,166109000.0,879.0
261,2019-01-09,9,AM,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,218000,60.0,9308000.0,43.0
262,2019-01-09,9,AM,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,238000,60.0,37129000.0,157.0
263,2019-01-09,9,AM,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,208000,60.0,9531000.0,46.0
264,2019-01-09,9,AM,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,228000,60.0,25980000.0,114.0
265,2019-01-09,21,PM,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,89900,60.0,125483000.0,1396.0
266,2019-01-09,10,AM,100774,202261,엘렌실라 달팽이크림(콜라겐5+팩트3),이미용,79000,60.0,90972000.0,1152.0
267,2019-01-09,22,PM,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,60.0,59236000.0,199.0
268,2019-01-09,11,AM,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,60.0,26146000.0,156.0
269,2019-01-09,11,AM,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000,60.0,10136000.0,65.0
270,2019-01-09,11,AM,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,158000,60.0,59362000.0,376.0
271,2019-01-09,11,AM,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000,60.0,20836000.0,141.0
272,2019-01-09,23,PM,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,59900,60.0,128484000.0,2145.0
273,2019-01-09,0,AM,100342,201059,아리스토우 남성기모티셔츠5종,의류,39900,60.0,78037000.0,1956.0
274,2019-01-09,12,PM,100088,200235,에코라믹 컬링스톤프라이팬세트,주방,50900,60.0,108154000.0,2125.0
275,2019-01-10,1,AM,100193,200652,레이프릴 무빙 맥시풀커버 브라팬티,속옷,69900,57.1,50947000.0,729.0
276,2019-01-10,13,PM,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,60.0,93260000.0,1039.0
277,2019-01-10,14,PM,100253,200864,안동간고등어 20팩,농수축,30900,60.0,120600000.0,3903.0
278,2019-01-10,15,PM,100198,200669,소들녘 더 맛있는 NEW  돼지왕구이 12팩,농수축,51900,60.0,64374000.0,1241.0
279,2019-01-10,16,PM,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,40900,60.0,131690000.0,3220.0
280,2019-01-10,17,PM,100199,200670,소들녘 소 갈비탕,농수축,50900,60.0,140716000.0,2765.0
281,2019-01-10,6,AM,100738,202165,무이자 메디쉴드 자동 목 견인기기,생활용품,248000,60.0,14387000.0,59.0
282,2019-01-10,6,AM,100738,202168,일시불 메디쉴드 자동 목 견인기기,생활용품,238000,60.0,24820000.0,105.0
283,2019-01-10,18,PM,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,59900,60.0,106158000.0,1773.0
284,2019-01-10,7,AM,100761,202216,마담팰리스 웜기모 롱베스트 3종세트,의류,39900,60.0,43676000.0,1095.0
285,2019-01-10,19,PM,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,60.0,28523000.0,170.0
286,2019-01-10,19,PM,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000,60.0,6299000.0,40.0
287,2019-01-10,19,PM,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,158000,60.0,68178000.0,432.0
288,2019-01-10,19,PM,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000,60.0,25096000.0,170.0
289,2019-01-10,8,AM,100342,201059,아리스토우 남성기모티셔츠5종,의류,39900,60.0,70015000.0,1755.0
290,2019-01-10,20,PM,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900,60.0,90355000.0,1131.0
291,2019-01-10,9,AM,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000,60.0,58416000.0,536.0
292,2019-01-10,21,PM,100322,201479,국내산 손질갑오징어 8팩,농수축,49900,60.0,184514000.0,3698.0
293,2019-01-10,10,AM,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,218000,60.0,18479000.0,85.0
294,2019-01-10,10,AM,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,238000,60.0,52513000.0,221.0
295,2019-01-10,10,AM,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,208000,60.0,14201000.0,69.0
296,2019-01-10,10,AM,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,228000,60.0,33279000.0,146.0
297,2019-01-10,22,PM,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000,60.0,38381000.0,27.0
298,2019-01-10,22,PM,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000,60.0,67036000.0,32.0
299,2019-01-10,22,PM,100148,200451,무이자 LG 울트라HD TV 70UK7400KNA,가전,2990000,60.0,7274000.0,3.0
300,2019-01-10,22,PM,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,60.0,25193000.0,20.0
301,2019-01-10,22,PM,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000,60.0,64322000.0,34.0
302,2019-01-10,22,PM,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,2700000,60.0,13142000.0,5.0
303,2019-01-10,11,AM,100315,201002,(직매입) 종근당건강 아이클리어 루테인,건강기능,69000,60.0,118001000.0,1711.0
304,2019-01-10,23,PM,100049,202044,마리노블 밍크 롱코트,의류,499000,60.0,121508000.0,244.0
305,2019-01-10,0,AM,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,60.0,118018000.0,2966.0
306,2019-01-10,12,PM,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,60.0,108246000.0,1775.0
307,2019-01-11,1,AM,100266,200881,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(리뉴얼),이미용,39900,57.1,29111000.0,730.0
308,2019-01-11,13,PM,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,60.0,78853000.0,719.0
309,2019-01-11,14,PM,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,60.0,109842000.0,1801.0
310,2019-01-11,15,PM,100844,202491,하늘내린 용대리황태10미,농수축,32900,60.0,121465000.0,3692.0
311,2019-01-11,16,PM,100708,202076,천수봉명인 선재 전통 메주세트,농수축,99000,60.0,155363000.0,1570.0
312,2019-01-11,17,PM,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,59900,60.0,89775000.0,1499.0
313,2019-01-11,6,AM,100280,200907,에버라스트 남성 기능성 에어로웜 동내의 3세트,속옷,39900,60.0,23951000.0,601.0
314,2019-01-11,6,AM,100280,200908,에버라스트 여성 기능성 에어로웜 동내의 3세트,속옷,39900,60.0,14410000.0,362.0
315,2019-01-11,18,PM,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,60.0,111728000.0,1245.0
316,2019-01-11,7,AM,100346,201070,테이트 남성 기모티셔츠6종,의류,39900,60.0,17769000.0,446.0
317,2019-01-11,7,AM,100346,201077,테이트 여성 기모티셔츠6종,의류,39900,60.0,22624000.0,568.0
318,2019-01-11,19,PM,100604,201848,카파 드로즈 패키지 12종,속옷,59000,60.0,130476000.0,2212.0
319,2019-01-11,19,PM,100604,201851,카파 런닝 패키지 9종,속옷,59000,60.0,53246000.0,903.0
320,2019-01-11,8,AM,100305,200988,오모떼 프런트후크 데오브라 시즌2,속옷,59000,60.0,79514000.0,1348.0
321,2019-01-11,20,PM,100155,200487,무이자 LG전자 매직스페이스 냉장고,가전,1549000,60.0,47841000.0,31.0
322,2019-01-11,20,PM,100155,200554,일시불 LG전자 매직스페이스 냉장고,가전,1409000,60.0,43481000.0,31.0
323,2019-01-11,9,AM,100816,202421,보코 폭스퍼구스다운 롱패딩,의류,169000,60.0,153395000.0,908.0
324,2019-01-11,21,PM,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,59900,60.0,151484000.0,2529.0
325,2019-01-11,10,AM,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000,60.0,37322000.0,172.0
326,2019-01-11,10,AM,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000,60.0,10490000.0,51.0
327,2019-01-11,10,AM,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000,60.0,10708000.0,55.0
328,2019-01-11,10,AM,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000,60.0,29706000.0,143.0
329,2019-01-11,22,PM,100481,201457,로이몬스터 남녀 벤치후드롱패딩,의류,49800,60.0,114365000.0,2297.0
330,2019-01-11,11,AM,100336,201048,더블유베일 풀스킨 폭스카라 머스크랫 코트,의류,699000,60.0,67765000.0,97.0
331,2019-01-11,23,PM,100577,201704,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1349000,60.0,64168000.0,48.0
332,2019-01-11,23,PM,100577,201706,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,1089000,60.0,9276000.0,9.0
333,2019-01-11,23,PM,100577,201756,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,1259000,60.0,38087000.0,31.0
334,2019-01-11,23,PM,100577,201758,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,999000,60.0,28163000.0,29.0
335,2019-01-11,0,AM,100193,200652,레이프릴 무빙 맥시풀커버 브라팬티,속옷,69900,60.0,73765000.0,1056.0
336,2019-01-11,12,PM,100832,202444,청정수산 완도활전복 35미,농수축,59900,60.0,110642000.0,1848.0
337,2019-01-12,1,AM,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,69900,57.1,24210000.0,347.0
338,2019-01-12,1,AM,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,69900,57.1,20752000.0,297.0
339,2019-01-12,13,PM,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,60.0,153222000.0,3850.0
340,2019-01-12,14,PM,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,218000,60.0,17105000.0,79.0
341,2019-01-12,14,PM,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,238000,60.0,63475000.0,267.0
342,2019-01-12,14,PM,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,208000,60.0,17610000.0,85.0
343,2019-01-12,14,PM,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,228000,60.0,28908000.0,127.0
344,2019-01-12,15,PM,100481,201457,로이몬스터 남녀 벤치후드롱패딩,의류,49800,60.0,103442000.0,2078.0
345,2019-01-12,16,PM,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900,60.0,80134000.0,1003.0
346,2019-01-12,17,PM,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900,60.0,129060000.0,2155.0
347,2019-01-12,6,AM,100816,202421,보코 폭스퍼구스다운 롱패딩,의류,169000,60.0,67126000.0,398.0
348,2019-01-12,18,PM,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,40900,40.0,88251000.0,2158.0
349,2019-01-12,7,AM,100779,202282,쿠미투니카 황후의코르셋 하이웨이스트팬티(리뉴얼),속옷,59900,60.0,105743000.0,1766.0
350,2019-01-12,19,PM,100584,201792,임페리얼 남성 릴렉스 본딩팬츠 3종,의류,69000,60.0,48339000.0,701.0
351,2019-01-12,19,PM,100584,201799,임페리얼 여성 릴렉스 본딩팬츠 3종,의류,69000,60.0,35469000.0,515.0
352,2019-01-12,8,AM,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,139000,60.0,50947000.0,367.0
353,2019-01-12,8,AM,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,129000,60.0,102837000.0,798.0
354,2019-01-12,20,PM,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,89000,60.0,73709000.0,829.0
355,2019-01-12,20,PM,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,89000,60.0,11104000.0,125.0
356,2019-01-12,20,PM,100610,201865,푸마 NEW 트렁크 패키지,속옷,89000,60.0,6743000.0,76.0
357,2019-01-12,9,AM,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,59900,60.0,108061000.0,1805.0
358,2019-01-12,21,PM,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,89900,60.0,106313000.0,1183.0
359,2019-01-12,10,AM,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,60.0,114778000.0,384.0
360,2019-01-12,22,PM,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000,60.0,34864000.0,25.0
361,2019-01-12,22,PM,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000,60.0,31011000.0,15.0
362,2019-01-12,22,PM,100148,200451,무이자 LG 울트라HD TV 70UK7400KNA,가전,2990000,60.0,7299000.0,3.0
363,2019-01-12,22,PM,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,60.0,47205000.0,37.0
364,2019-01-12,22,PM,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000,60.0,32174000.0,17.0
365,2019-01-12,22,PM,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,2700000,60.0,13142000.0,5.0
366,2019-01-12,11,AM,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000,60.0,100776000.0,925.0
367,2019-01-12,23,PM,100341,201058,아리스토우 남성 패딩트랙수트세트,의류,59900,60.0,61891000.0,1034.0
368,2019-01-12,23,PM,100341,201061,아리스토우 여성 패딩트랙수트세트,의류,59900,60.0,53695000.0,897.0
369,2019-01-12,0,AM,100341,201058,아리스토우 남성 패딩트랙수트세트,의류,59900,60.0,66164000.0,1105.0
370,2019-01-12,0,AM,100341,201061,아리스토우 여성 패딩트랙수트세트,의류,59900,60.0,62470000.0,1043.0
371,2019-01-12,12,PM,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000,60.0,83829000.0,385.0
372,2019-01-12,12,PM,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000,60.0,17148000.0,83.0
373,2019-01-12,12,PM,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000,60.0,17033000.0,87.0
374,2019-01-12,12,PM,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000,60.0,78491000.0,378.0
375,2019-01-13,1,AM,100293,200950,무이자[가이거] 콘체르토 다이아몬드 워치(주얼리3종),잡화,139000,57.1,16478000.0,119.0
376,2019-01-13,1,AM,100293,200953,일시불[가이거] 콘체르토 다이아몬드 워치(주얼리3종),잡화,129000,57.1,30006000.0,233.0
377,2019-01-13,13,PM,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,60.0,73246000.0,150.0
378,2019-01-13,13,PM,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,60.0,116699000.0,266.0
379,2019-01-13,14,PM,100305,200988,오모떼 프런트후크 데오브라 시즌2,속옷,59000,60.0,110029000.0,1865.0
380,2019-01-13,15,PM,100481,201457,로이몬스터 남녀 벤치후드롱패딩,의류,49800,60.0,106047000.0,2130.0
381,2019-01-13,16,PM,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,60.0,243162000.0,6095.0
